Arrest,Beat,Block,Case Number,Community Area,Date,Description,District,Domestic,FBI Code,ID,Iucr,Latitude,Location Description,Location,Longitude,Number of Records,Primary Type,Updated On,Ward,X Coordinate,Y Coordinate,Year
False,1834,004XX E ERIE ST,HY190349,8,2014-06-20 09:00:00,FRAUD OR CONFIDENCE GAME,18,False,11,10000701,1130,41.894262326,OTHER,"(41.894262326, -87.616673471)",-87.616673471,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,42,1179370,1904874,2014
True,2531,059XX W NORTH AVE,HY190398,25,2015-03-19 11:04:00,POSS: CANNABIS 30GMS OR LESS,25,False,18,10000702,1811,41.909272539,ALLEY,"(41.909272539, -87.774113762)",-87.774113762,1,NARCOTICS,10-Feb-18 3:50:01 PM,29,1136469,1910025,2015
False,2533,014XX N LECLAIRE AVE,HY190413,25,2015-03-18 15:23:00,CREDIT CARD FRAUD,25,False,11,10000704,1150,41.906708336,RESIDENCE,"(41.906708336, -87.753424257)",-87.753424257,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,37,1142107,1909128,2015
False,2212,116XX S VINCENNES AVE,HY190388,75,2015-03-18 14:30:00,FINANCIAL IDENTITY THEFT OVER $ 300,22,False,11,10000705,1153,41.68282642,OTHER,"(41.68282642, -87.668786476)",-87.668786476,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,34,1165777,1827714,2015
True,532,115XX S INDIANA AVE,HY190335,53,2015-03-19 10:00:00,SIMPLE,5,True,08B,10000707,460,41.685021672,STREET,"(41.685021672, -87.618008151)",-87.618008151,1,BATTERY,10-Feb-18 3:50:01 PM,9,1179641,1828625,2015
False,1115,043XX W MONROE ST,HY190430,26,2015-03-15 15:00:00,FINANCIAL IDENTITY THEFT OVER $ 300,11,False,11,10000709,1153,41.879658984,APARTMENT,"(41.879658984, -87.734306054)",-87.734306054,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,28,1147380,1899307,2015
True,1122,039XX W MADISON ST,HY190425,26,2015-03-19 11:20:00,POSS: CANNABIS 30GMS OR LESS,11,False,18,10000719,1811,41.880743391,SIDEWALK,"(41.880743391, -87.724472972)",-87.724472972,1,NARCOTICS,10-Feb-18 3:50:01 PM,28,1150055,1899721,2015
False,523,120XX S EMERALD AVE,HY190449,53,2015-03-18 23:50:00,TO VEHICLE,5,False,14,10000732,1320,41.675165651,STREET,"(41.675165651, -87.640676424)",-87.640676424,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,34,1173478,1824983,2015
False,2013,054XX N CLARK ST,HY190446,77,2015-03-18 06:30:00,SIMPLE,20,False,08A,10000733,560,41.980104694,STREET,"(41.980104694, -87.668297306)",-87.668297306,1,ASSAULT,10-Feb-18 3:50:01 PM,48,1165072,1936042,2015
False,511,100XX S PRINCETON AVE,HY190359,49,2015-03-19 09:45:00,TO PROPERTY,5,False,14,10000736,1310,41.711388652,RESIDENCE,"(41.711388652, -87.63082387)",-87.63082387,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,9,1176062,1838204,2015
False,423,027XX E 89TH ST,HY186570,46,2015-03-16 11:00:00,PRO EMP HANDS NO/MIN INJURY,4,False,08B,10000739,484,41.73365047,"SCHOOL, PUBLIC, BUILDING","(41.73365047, -87.557845321)",-87.557845321,1,BATTERY,10-Feb-18 3:50:01 PM,7,1195915,1846487,2015
False,423,085XX S KINGSTON AVE,HY190380,46,2015-03-18 16:40:00,SIMPLE,4,False,08B,10000746,460,41.740069909,SIDEWALK,"(41.740069909, -87.562406829)",-87.562406829,1,BATTERY,10-Feb-18 3:50:01 PM,7,1194649,1848815,2015
False,511,099XX S WENTWORTH AVE,HY190353,49,2015-03-19 09:50:00,TO PROPERTY,5,False,14,10000748,1310,41.71365749,RESIDENCE,"(41.71365749, -87.62846609)",-87.62846609,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,9,1176699,1839036,2015
False,1533,048XX W JACKSON BLVD,HY189271,25,2015-03-17 21:00:00,FINANCIAL IDENTITY THEFT OVER $ 300,15,False,11,10000755,1153,41.876778069,,"(41.876778069, -87.745565319)",-87.745565319,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,24,1144321,1898236,2015
False,1432,026XX N ELSTON AVE,HY189255,22,2015-03-13 17:50:00,OVER $500,14,False,06,10000756,810,41.929810236,SMALL RETAIL STORE,"(41.929810236, -87.684372327)",-87.684372327,1,THEFT,10-Feb-18 3:50:01 PM,1,1160840,1917681,2015
False,2525,022XX N HAMLIN AVE,HY190285,22,2015-03-17 09:00:00,SIMPLE,25,False,08B,10000760,460,41.921113327,"SCHOOL, PUBLIC, BUILDING","(41.921113327, -87.721785463)",-87.721785463,1,BATTERY,10-Feb-18 3:50:01 PM,35,1150682,1914437,2015
False,2525,039XX W DICKENS AVE,HY190376,22,2015-03-19 08:00:00,UNLAWFUL ENTRY,25,False,05,10000762,620,41.919006925,RESIDENCE-GARAGE,"(41.919006925, -87.725623199)",-87.725623199,1,BURGLARY,10-Feb-18 3:50:01 PM,30,1149643,1913662,2015
False,2525,020XX N PULASKI RD,HY190336,20,2015-03-19 03:30:00,TO PROPERTY,25,False,14,10000763,1310,41.918320523,STREET,"(41.918320523, -87.726596048)",-87.726596048,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,30,1149380,1913410,2015
False,1711,062XX N DRAKE AVE,HY190418,13,2015-03-18 14:00:00,FORCIBLE ENTRY,17,False,05,10000764,610,41.994203085,RESIDENCE,"(41.994203085, -87.717757081)",-87.717757081,1,BURGLARY,10-Feb-18 3:50:01 PM,50,1151587,1941079,2015
False,314,062XX S DORCHESTER AVE,HY190368,42,2015-03-14 15:00:00,$500 AND UNDER,3,False,06,10000765,820,41.781246706,APARTMENT,"(41.781246706, -87.591377284)",-87.591377284,1,THEFT,10-Feb-18 3:50:01 PM,20,1186613,1863750,2015
False,713,060XX S LAFLIN ST,HY190181,67,2015-03-18 14:30:00,OVER $500,7,False,06,10000767,810,41.784323332,"SCHOOL, PRIVATE, BUILDING","(41.784323332, -87.661909508)",-87.661909508,1,THEFT,10-Feb-18 3:50:01 PM,15,1167367,1864713,2015
True,2534,043XX W LE MOYNE ST,HY190357,23,2015-03-19 10:15:00,RECKLESS CONDUCT,25,False,24,10000768,470,41.907657028,APARTMENT,"(41.907657028, -87.734551348)",-87.734551348,1,PUBLIC PEACE VIOLATION,10-Feb-18 3:50:01 PM,37,1147242,1909509,2015
True,311,061XX S INDIANA AVE,HY190432,40,2015-03-19 11:15:00,PAROLE VIOLATION,3,False,26,10000769,4625,41.782957217,STREET,"(41.782957217, -87.62054686)",-87.62054686,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,20,1178652,1864306,2015
False,932,051XX S ASHLAND AVE,HY190243,61,2015-03-18 16:30:00,PURSE-SNATCHING,9,False,06,10000770,880,41.800863342,CTA BUS,"(41.800863342, -87.664766276)",-87.664766276,1,THEFT,10-Feb-18 3:50:01 PM,16,1166541,1870734,2015
False,1924,035XX N CLARK ST,HY190424,6,2015-03-14 01:00:00,POCKET-PICKING,19,False,06,10000771,870,41.94670237,BAR OR TAVERN,"(41.94670237, -87.656117076)",-87.656117076,1,THEFT,10-Feb-18 3:50:01 PM,44,1168480,1923896,2015
True,2234,115XX S WATKINS AVE,HY190238,75,2015-03-19 08:30:00,VIOLATE ORDER OF PROTECTION,22,True,26,10000773,4387,41.683970355,RESIDENCE,"(41.683970355, -87.666812454)",-87.666812454,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,34,1166313,1828135,2015
False,713,057XX S ELIZABETH ST,HY190341,67,2015-03-19 09:51:00,$500 AND UNDER,7,False,06,10000775,820,41.789738652,RESIDENTIAL YARD (FRONT/BACK),"(41.789738652, -87.655974916)",-87.655974916,1,THEFT,10-Feb-18 3:50:01 PM,16,1168970,1866699,2015
False,2223,088XX S HALSTED ST,HY190384,71,2015-03-17 11:00:00,SIMPLE,22,False,08B,10000776,460,41.733656288,APARTMENT,"(41.733656288, -87.64354723)",-87.64354723,1,BATTERY,10-Feb-18 3:50:01 PM,21,1172523,1846290,2015
False,623,079XX S INDIANA AVE,HY190417,44,2015-03-18 08:38:00,HARASSMENT BY ELECTRONIC MEANS,6,False,26,10000777,2826,41.75011125,RESIDENCE,"(41.75011125, -87.619744978)",-87.619744978,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,6,1178970,1852339,2015
False,2222,088XX S CARPENTER ST,HY190471,71,2015-03-19 11:50:00,STRONGARM - NO WEAPON,22,False,03,10000778,320,41.733717419,ALLEY,"(41.733717419, -87.649643036)",-87.649643036,1,ROBBERY,10-Feb-18 3:50:01 PM,21,1170859,1846299,2015
False,2513,017XX N NASHVILLE AVE,HY190441,25,2015-03-19 02:30:00,AUTOMOBILE,25,False,07,10000779,910,41.911574252,STREET,"(41.911574252, -87.789972279)",-87.789972279,1,MOTOR VEHICLE THEFT,10-Feb-18 3:50:01 PM,36,1132147,1910836,2015
True,423,086XX S COMMERCIAL AVE,HY190385,46,2015-03-19 10:08:00,AGG PO HANDS NO/MIN INJURY,4,False,08B,10000780,454,41.738280662,GOVERNMENT BUILDING/PROPERTY,"(41.738280662, -87.551447254)",-87.551447254,1,BATTERY,10-Feb-18 3:50:01 PM,10,1197646,1848190,2015
False,611,078XX S WOOD ST,HY190406,71,2015-03-19 10:15:00,FORCIBLE ENTRY,6,False,05,10000782,610,41.751286329,RESIDENCE,"(41.751286329, -87.668319043)",-87.668319043,1,BURGLARY,10-Feb-18 3:50:01 PM,17,1165712,1852661,2015
False,632,001XX E 87TH ST,HY193337,44,2015-03-11 17:00:00,FORCIBLE ENTRY,6,False,05,10000785,610,41.736413347,DAY CARE CENTER,"(41.736413347, -87.620457206)",-87.620457206,1,BURGLARY,10-Feb-18 3:50:01 PM,6,1178817,1847346,2015
False,711,002XX W 63RD ST,HY186758,68,2015-03-16 13:25:00,AGGRAVATED,7,False,03,10000787,330,41.779969152,SIDEWALK,"(41.779969152, -87.631318744)",-87.631318744,1,ROBBERY,10-Feb-18 3:50:01 PM,20,1175723,1863193,2015
False,715,055XX S DAMEN AVE,HY190350,67,2015-03-19 10:20:00,$500 AND UNDER,7,False,06,10000791,820,41.792921391,RESIDENTIAL YARD (FRONT/BACK),"(41.792921391, -87.674265953)",-87.674265953,1,THEFT,10-Feb-18 3:50:01 PM,15,1163973,1867820,2015
False,1533,051XX W HARRISON ST,HY190477,25,2015-03-18 15:05:00,DOMESTIC BATTERY SIMPLE,15,True,08B,10000792,486,41.872963554,"SCHOOL, PUBLIC, BUILDING","(41.872963554, -87.753663295)",-87.753663295,1,BATTERY,10-Feb-18 3:50:01 PM,24,1142125,1896831,2015
True,912,031XX S ASHLAND AVE,HY190431,59,2015-03-19 11:25:00,TO LAND,9,False,26,10000795,1330,41.836385231,GROCERY FOOD STORE,"(41.836385231, -87.66571041)",-87.66571041,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,11,1166183,1883676,2015
False,1832,008XX N CLARK ST,HY190447,8,2015-03-19 02:30:00,AGGRAVATED: OTHER DANG WEAPON,18,False,04B,10000796,430,41.896970377,BAR OR TAVERN,"(41.896970377, -87.631250927)",-87.631250927,1,BATTERY,10-Feb-18 3:50:01 PM,42,1175393,1905828,2015
False,931,048XX S MARSHFIELD AVE,HY190390,61,2015-03-19 11:00:00,TO STATE SUP PROP,9,False,14,10000797,1340,41.805813641,APARTMENT,"(41.805813641, -87.666115928)",-87.666115928,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,20,1166159,1872535,2015
False,1733,028XX W WAVELAND AVE,HY190488,16,2015-03-19 03:00:00,TO VEHICLE,17,False,14,10000802,1320,41.948494004,STREET,"(41.948494004, -87.699805924)",-87.699805924,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,33,1156590,1924458,2015
False,1033,026XX S CALIFORNIA AVE,HY190483,30,2015-03-19 09:00:00,OVER $500,10,False,06,10000803,810,41.844162699,STREET,"(41.844162699, -87.695199039)",-87.695199039,1,THEFT,10-Feb-18 3:50:01 PM,12,1158126,1886449,2015
False,2222,088XX S ELIZABETH ST,HY190472,71,2015-03-18 23:00:00,TO VEHICLE,22,False,14,10000804,1320,41.733449746,STREET,"(41.733449746, -87.654485653)",-87.654485653,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,21,1169538,1846191,2015
False,725,065XX S BISHOP ST,HY190326,67,2015-03-19 09:45:00,OVER $500,7,False,06,10000806,810,41.775409618,STREET,"(41.775409618, -87.660459052)",-87.660459052,1,THEFT,10-Feb-18 3:50:01 PM,17,1167788,1861468,2015
False,111,0000X W WASHINGTON ST,HY190386,32,2015-03-18 10:45:00,SIMPLE,1,False,08A,10000807,560,41.883210775,OTHER,"(41.883210775, -87.629906972)",-87.629906972,1,ASSAULT,10-Feb-18 3:50:01 PM,42,1175800,1900817,2015
False,1633,055XX W GRACE ST,HY190489,15,2015-03-18 21:00:00,ATTEMPT FORCIBLE ENTRY,16,False,05,10000811,630,41.949546267,RESIDENCE,"(41.949546267, -87.765612023)",-87.765612023,1,BURGLARY,10-Feb-18 3:50:01 PM,38,1138686,1924716,2015
True,611,016XX W 80TH ST,HY133401,71,2015-01-29 18:16:44,POSS: CRACK,6,False,18,10000814,2027,41.748526903,RESIDENCE,"(41.748526903, -87.663825429)",-87.663825429,1,NARCOTICS,10-Feb-18 3:50:01 PM,21,1166946,1851665,2015
True,421,075XX S EXCHANGE AVE,HY190460,43,2015-03-19 11:27:00,PAROLE VIOLATION,4,False,26,10000819,4625,41.759012808,STREET,"(41.759012808, -87.560215615)",-87.560215615,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,7,1195185,1855723,2015
True,1533,003XX S CICERO AVE,HY190506,25,2015-03-19 12:20:00,TO LAND,15,False,26,10000823,1330,41.876581037,GAS STATION,"(41.876581037, -87.745137513)",-87.745137513,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,24,1144438,1898165,2015
True,821,049XX S ARCHER AVE,HY190491,57,2015-03-19 11:05:00,SIMPLE,8,False,08B,10000824,460,41.803201891,"SCHOOL, PUBLIC, BUILDING","(41.803201891, -87.72198373)",-87.72198373,1,BATTERY,10-Feb-18 3:50:01 PM,14,1150934,1871470,2015
False,2512,066XX W BELDEN AVE,HY190427,18,2015-03-18 19:00:00,OVER $500,25,False,06,10000828,810,41.9211998,PARKING LOT/GARAGE(NON.RESID.),"(41.9211998, -87.792036506)",-87.792036506,1,THEFT,10-Feb-18 3:50:01 PM,36,1131563,1914340,2015
False,833,067XX S KOMENSKY AVE,HY190478,65,2015-03-19 11:27:00,TELEPHONE THREAT,8,False,26,10000829,2820,41.770642137,RESIDENCE,"(41.770642137, -87.723773988)",-87.723773988,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,13,1150530,1859602,2015
False,832,024XX W 66TH ST,HY190419,66,2015-03-19 11:00:00,SIMPLE,8,False,08B,10000836,460,41.773770768,APARTMENT,"(41.773770768, -87.685192482)",-87.685192482,1,BATTERY,10-Feb-18 3:50:01 PM,15,1161046,1860819,2015
True,2534,040XX W KAMERLING AVE,HY190445,23,2015-03-19 11:40:00,DOMESTIC BATTERY SIMPLE,25,True,08B,10000841,486,41.905358915,APARTMENT,"(41.905358915, -87.727523294)",-87.727523294,1,BATTERY,10-Feb-18 3:50:01 PM,27,1149161,1908685,2015
True,1033,022XX S MARSHALL BLVD,HY190315,30,2015-03-19 09:15:00,DOMESTIC BATTERY SIMPLE,10,True,08B,10000842,486,41.851305522,APARTMENT,"(41.851305522, -87.699073778)",-87.699073778,1,BATTERY,10-Feb-18 3:50:01 PM,12,1157051,1889044,2015
False,1533,050XX W WASHINGTON BLVD,HY190514,25,2014-03-15 09:00:00,FINANCIAL IDENTITY THEFT OVER $ 300,15,False,11,10000845,1153,41.88173688,APARTMENT,"(41.88173688, -87.751483513)",-87.751483513,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,28,1142697,1900032,2014
False,1612,058XX N OCONTO AVE,HY190366,10,2015-03-19 10:20:00,SIMPLE,16,False,08B,10000846,460,41.986837635,SIDEWALK,"(41.986837635, -87.808345504)",-87.808345504,1,BATTERY,10-Feb-18 3:50:01 PM,41,1126978,1938231,2015
False,933,050XX S LAFLIN ST,HY190443,61,2015-03-12 13:00:00,SIMPLE,9,False,08A,10000849,560,41.802548137,"SCHOOL, PUBLIC, BUILDING","(41.802548137, -87.662379455)",-87.662379455,1,ASSAULT,10-Feb-18 3:50:01 PM,16,1167187,1871353,2015
False,1612,065XX W BRYN MAWR AVE,HY190402,10,2015-03-18 10:15:00,SIMPLE,16,False,08B,10000854,460,41.98287878,"SCHOOL, PUBLIC, BUILDING","(41.98287878, -87.791440835)",-87.791440835,1,BATTERY,10-Feb-18 3:50:01 PM,41,1131583,1936817,2015
False,633,093XX S COTTAGE GROVE AVE,HY190461,44,2015-03-16 09:00:00,ILLEGAL USE CASH CARD,6,False,11,10000856,1152,41.72398315,OTHER,"(41.72398315, -87.60451692)",-87.60451692,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,8,1183206,1842853,2015
False,124,014XX S CANAL ST,HY190486,28,2015-03-19 06:00:00,NON-AGGRAVATED,1,False,02,10000857,281,41.862218265,OTHER,"(41.862218265, -87.639087164)",-87.639087164,1,CRIM SEXUAL ASSAULT,10-Feb-18 3:50:01 PM,2,1173362,1893147,2015
False,1812,020XX N ORCHARD ST,HY190444,7,2015-03-19 11:10:00,SIMPLE,18,False,08B,10000859,460,41.918646522,"SCHOOL, PUBLIC, BUILDING","(41.918646522, -87.64613311)",-87.64613311,1,BATTERY,10-Feb-18 3:50:01 PM,43,1171278,1913694,2015
True,813,057XX S CICERO AVE,HY123079,56,2015-01-20 18:10:00,FORFEIT PROPERTY,8,False,18,10000861,2091,41.788987036,AIRPORT/AIRCRAFT,"(41.788987036, -87.74147999)",-87.74147999,1,NARCOTICS,10-Feb-18 3:50:01 PM,23,1145654,1866253,2015
True,1612,065XX W BRYN MAWR AVE,HY190338,10,2015-03-19 09:20:00,PRO EMP HANDS NO/MIN INJURY,16,False,08B,10000867,484,41.98287878,"SCHOOL, PUBLIC, BUILDING","(41.98287878, -87.791440835)",-87.791440835,1,BATTERY,10-Feb-18 3:50:01 PM,41,1131583,1936817,2015
True,1115,040XX W JACKSON BLVD,HY190408,26,2015-03-19 10:30:00,POSS: CRACK,11,False,18,10000869,2027,41.87707857,APARTMENT,"(41.87707857, -87.726310674)",-87.726310674,1,NARCOTICS,10-Feb-18 3:50:01 PM,28,1149564,1898382,2015
False,124,006XX W ROOSEVELT RD,HY190363,28,2015-03-19 10:38:00,RETAIL THEFT,1,False,06,10000870,860,41.867212547,SMALL RETAIL STORE,"(41.867212547, -87.642686125)",-87.642686125,1,THEFT,10-Feb-18 3:50:01 PM,2,1172367,1894959,2015
False,1724,040XX N KIMBALL AVE,HY190496,16,2015-03-19 12:15:00,DOMESTIC BATTERY SIMPLE,17,True,08B,10000872,486,41.954232428,RESIDENCE,"(41.954232428, -87.712921447)",-87.712921447,1,BATTERY,10-Feb-18 3:50:01 PM,33,1153007,1926523,2015
True,1121,007XX N HOMAN AVE,HY190518,23,2015-03-19 12:22:00,POSS: HEROIN(WHITE),11,False,18,10000874,2024,41.894227149,ALLEY,"(41.894227149, -87.711397939)",-87.711397939,1,NARCOTICS,10-Feb-18 3:50:01 PM,27,1153580,1904660,2015
True,1533,051XX W MADISON ST,HY190539,25,2015-03-19 12:20:00,MANU/DEL:CANNABIS 10GM OR LESS,15,False,18,10000875,1821,41.880399914,GAS STATION,"(41.880399914, -87.753008553)",-87.753008553,1,NARCOTICS,10-Feb-18 3:50:01 PM,28,1142285,1899542,2015
True,331,070XX S CHAPPEL AVE,HY133975,43,2015-01-30 11:50:18,POSS: CRACK,3,False,18,10000879,2027,41.766988136,RESIDENCE,"(41.766988136, -87.575101271)",-87.575101271,1,NARCOTICS,10-Feb-18 3:50:01 PM,5,1191098,1858593,2015
False,1813,018XX N HUDSON AVE,HY190211,7,2015-03-16 07:00:00,OVER $500,18,False,06,10000883,810,41.915203654,STREET,"(41.915203654, -87.639931423)",-87.639931423,1,THEFT,10-Feb-18 3:50:01 PM,43,1172976,1912453,2015
False,232,059XX S DR MARTIN LUTHER KING JR DR,HY190541,40,2015-03-12 18:30:00,TO VEHICLE,2,False,14,10000884,1320,41.786651559,STREET,"(41.786651559, -87.615783168)",-87.615783168,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,20,1179940,1865663,2015
False,1532,048XX W WEST END AVE,HY190490,25,2015-03-18 10:00:00,ATT: AUTOMOBILE,15,False,07,10000889,920,41.883128849,STREET,"(41.883128849, -87.745679714)",-87.745679714,1,MOTOR VEHICLE THEFT,10-Feb-18 3:50:01 PM,28,1144274,1900550,2015
False,1031,026XX S KOSTNER AVE,HY190463,30,2015-03-19 11:40:00,DOMESTIC BATTERY SIMPLE,10,True,08B,10000893,486,41.843228683,RESIDENCE,"(41.843228683, -87.734253291)",-87.734253291,1,BATTERY,10-Feb-18 3:50:01 PM,22,1147487,1886032,2015
True,1533,049XX W ADAMS ST,HY190538,25,2015-03-19 12:42:00,MANU/DEL:CANNABIS OVER 10 GMS,15,False,18,10000895,1822,41.878563206,SIDEWALK,"(41.878563206, -87.747983503)",-87.747983503,1,NARCOTICS,10-Feb-18 3:50:01 PM,28,1143658,1898882,2015
False,1713,048XX N SAWYER AVE,HY190379,14,2015-03-18 01:00:00,TO VEHICLE,17,False,14,10000896,1320,41.969341179,STREET,"(41.969341179, -87.709722771)",-87.709722771,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,39,1153837,1932035,2015
False,2515,024XX N CENTRAL AVE,HY190314,19,2015-03-19 05:00:00,STRONGARM - NO WEAPON,25,False,03,10000901,320,41.924435828,STREET,"(41.924435828, -87.766007399)",-87.766007399,1,ROBBERY,10-Feb-18 3:50:01 PM,30,1138639,1915565,2015
False,2423,014XX W SHERWIN AVE,HY190435,1,2015-03-17 10:00:00,FINANCIAL IDENTITY THEFT OVER $ 300,24,False,11,10000902,1153,42.014983368,RESIDENCE,"(42.014983368, -87.666881621)",-87.666881621,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,49,1165358,1948755,2015
True,1112,037XX W CHICAGO AVE,HY138419,23,2015-02-03 15:38:00,MANU/DELIVER: HEROIN (WHITE),11,False,18,10000903,2014,41.89542474,SIDEWALK,"(41.89542474, -87.720278586)",-87.720278586,1,NARCOTICS,10-Feb-18 3:50:01 PM,27,1151159,1905079,2015
False,2233,108XX S WALLACE ST,HY190469,49,2015-02-27 09:00:00,BOGUS CHECK,22,False,11,10000905,1110,41.697291603,RESIDENCE,"(41.697291603, -87.637681823)",-87.637681823,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,34,1174231,1833052,2015
True,314,062XX S STONY ISLAND AVE,HY190513,42,2015-03-19 12:20:00,PRO EMP HANDS NO/MIN INJURY,3,False,08B,10000906,484,41.78210152,"SCHOOL, PUBLIC, BUILDING","(41.78210152, -87.586502002)",-87.586502002,1,BATTERY,10-Feb-18 3:50:01 PM,5,1187940,1864073,2015
False,1432,020XX N HOYNE AVE,HY190563,22,2015-01-11 10:00:00,FROM BUILDING,14,False,06,10000911,890,41.9180737,VACANT LOT/LAND,"(41.9180737, -87.68010785)",-87.68010785,1,THEFT,10-Feb-18 3:50:01 PM,32,1162033,1913413,2015
False,912,020XX W 36TH ST,HY190521,59,2015-03-18 18:20:00,UNLAWFUL ENTRY,9,False,05,10000912,620,41.828563911,RESIDENCE-GARAGE,"(41.828563911, -87.675672687)",-87.675672687,1,BURGLARY,10-Feb-18 3:50:01 PM,11,1163490,1880805,2015
True,113,0000X E ADAMS ST,HY190516,32,2015-03-19 12:30:00,TO LAND,1,False,26,10000913,1330,41.879503218,RESTAURANT,"(41.879503218, -87.626763965)",-87.626763965,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,42,1176667,1899473,2015
False,931,049XX S WOLCOTT AVE,HY190304,61,2015-03-19 09:30:00,DOMESTIC BATTERY SIMPLE,9,True,08B,10000914,486,41.8039851,APARTMENT,"(41.8039851, -87.672138992)",-87.672138992,1,BATTERY,10-Feb-18 3:50:01 PM,16,1164522,1871856,2015
False,1423,013XX N ROCKWELL ST,HY190519,24,2015-03-19 07:00:00,TO PROPERTY,14,False,14,10000922,1310,41.906112955,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,"(41.906112955, -87.692033014)",-87.692033014,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,26,1158820,1909030,2015
False,1832,008XX N CLARK ST,HY190548,8,2015-03-19 01:00:00,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,18,False,04B,10000923,496,41.897129577,BAR OR TAVERN,"(41.897129577, -87.631256529)",-87.631256529,1,BATTERY,10-Feb-18 3:50:01 PM,42,1175391,1905886,2015
False,414,016XX E 77TH ST,HY190527,43,2015-03-19 12:00:00,FORCIBLE ENTRY,4,False,05,10000926,610,41.75514556,RESIDENCE,"(41.75514556, -87.584161166)",-87.584161166,1,BURGLARY,10-Feb-18 3:50:01 PM,8,1188664,1854256,2015
False,1121,006XX N SAWYER AVE,HY190502,23,2015-03-19 12:27:00,SIMPLE,11,False,08A,10000928,560,41.892489076,APARTMENT,"(41.892489076, -87.707683232)",-87.707683232,1,ASSAULT,10-Feb-18 3:50:01 PM,27,1154596,1904034,2015
True,1632,036XX N NORA AVE,HY190572,17,2015-03-19 09:30:00,DOMESTIC BATTERY SIMPLE,16,False,08B,10000929,486,41.945851518,RESIDENCE,"(41.945851518, -87.802094734)",-87.802094734,1,BATTERY,10-Feb-18 3:50:01 PM,36,1128770,1923306,2015
False,1133,034XX W POLK ST,HY190529,27,2015-02-16 06:45:00,$500 AND UNDER,11,False,06,10000931,820,41.870892631,STREET,"(41.870892631, -87.711870184)",-87.711870184,1,THEFT,10-Feb-18 3:50:01 PM,24,1153513,1896156,2015
False,1134,003XX S KEDZIE AVE,HY190485,27,2015-03-18 07:00:00,TO VEHICLE,11,False,14,10000933,1320,41.87575902,STREET,"(41.87575902, -87.705966447)",-87.705966447,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,28,1155108,1897941,2015
True,733,072XX S PEORIA ST,HY190525,68,2015-03-19 11:35:00,TO PROPERTY,7,False,14,10000934,1310,41.762724091,APARTMENT,"(41.762724091, -87.64677309)",-87.64677309,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,17,1171558,1856875,2015
False,1122,006XX N RIDGEWAY AVE,HY190448,23,2015-03-19 11:45:00,DOMESTIC BATTERY SIMPLE,11,True,08B,10000935,486,41.892338095,APARTMENT,"(41.892338095, -87.719882059)",-87.719882059,1,BATTERY,10-Feb-18 3:50:01 PM,27,1151275,1903955,2015
False,1231,019XX W OGDEN AVE,HY190437,28,2015-03-15 17:30:00,SIMPLE,12,False,08B,10000936,460,41.874574262,HOSPITAL BUILDING/GROUNDS,"(41.874574262, -87.674253889)",-87.674253889,1,BATTERY,10-Feb-18 3:50:01 PM,2,1163748,1897574,2015
False,1111,041XX W CHICAGO AVE,HY190356,23,2015-03-19 10:16:00,SIMPLE,11,False,08B,10000940,460,41.895316997,GOVERNMENT BUILDING/PROPERTY,"(41.895316997, -87.728944145)",-87.728944145,1,BATTERY,10-Feb-18 3:50:01 PM,28,1148800,1905023,2015
